x,y,z
94.8635,107.123,0
94.5261,106.413,0
92.7964,105.025,0
91.4122,104.53,0
88.1673,103.629,0
87.1198,103.188,0
85.0523,101.361,0
84.6685,100.6,0
84.2958,99.4256,0
84.3148,92.427,0
84.3148,92.427,0
84.3148,92.427,1
84.3148,92.427,1
89.5035,105.098,1
89.5035,105.098,0
91.9032,105.779,0
92.5676,106.265,0
93.5817,107.748,0
93.7908,110.29,0
93.4256,111.694,0
92.8862,112.896,0
92.1804,114.022,0
91.0161,115.422,0
88.7755,117.414,0
87.5508,118.298,0
86.7827,118.806,0
86.7827,118.806,0
86.7827,118.806,1
86.7827,118.806,1
86.7654,118.858,1
86.7654,118.858,0
87.8954,118.269,0
89.2022,117.387,0
91.0173,115.716,0
92.1058,114.343,0
92.7732,113.262,0
93.143,112.527,0
93.4555,111.775,0
93.8507,110.444,0
93.8507,110.444,0
93.8507,110.444,1
93.8507,110.444,1
96.6651,106.209,1
96.6651,106.209,0
97.3567,106.499,0
98.0119,106.693,0
98.9125,106.933,0
100.467,107.479,0
103.004,108.568,0
104.065,109.006,0
105.144,109.402,0
107.584,110.134,0
110.072,110.714,0
111.519,111.001,0
114.963,111.62,0
116.396,111.88,0
117.506,112.094,0
117.506,112.094,0
117.506,112.094,1
117.506,112.094,1
121.732,114.273,1
121.732,114.273,0
120.221,114.034,0
118.594,113.193,0
117.914,112.751,0
117.068,112.25,0
116.341,111.921,0
115.003,111.513,0
111.56,110.981,0
110.072,110.767,0
107.531,110.195,0
105.081,109.397,0
103.061,108.573,0
102.068,108.116,0
101.194,107.707,0
100.457,107.437,0
98.4645,107.057,0
96.6604,106.302,0
95.9511,105.438,0
95.9511,105.438,0
95.9511,105.438,1
95.9511,105.438,1
90.2893,74.4335,1
90.2893,74.4335,0
92.8269,74.4572,0
93.5536,74.069,0
94.2163,73.3824,0
94.6363,72.2816,0
94.9637,70.2324,0
95.4167,68.8365,0
96.5739,66.261,0
97.0305,64.8959,0
97.3317,63.5009,0
97.3844,57.2636,0
97.023,53.9391,0
96.6905,51.7168,0
96.2253,50.4291,0
94.9806,49.3403,0
94.1518,49.1968,0
94.1518,49.1968,0
94.1518,49.1968,1
94.1518,49.1968,1
95.0734,48.9098,1
95.0734,48.9098,0
95.5477,49.4662,0
96.0363,50.2449,0
96.6743,51.8008,0
97.1519,53.8911,0
97.4773,57.1956,0
97.2434,63.4992,0
96.9542,64.909,0
96.5464,66.2904,0
95.4214,69.1662,0
95.065,70.2407,0
94.7449,72.289,0
94.7449,72.289,0
94.7449,72.289,1
94.7449,72.289,1
87.4895,73.3736,1
87.4895,73.3736,0
87.4738,70.9427,0
87.5095,70.1679,0
87.8465,67.7398,0
88.1554,66.6623,0
88.5863,65.6346,0
89.2418,64.5513,0
89.2418,64.5513,0
89.2418,64.5513,1
89.2418,64.5513,1
89.3396,63.8999,1
89.3396,63.8999,0
88.723,65.1259,0
88.5161,65.6629,0
88.0103,67.4534,0
87.5916,70.1933,0
87.484,71.5676,0
87.4284,72.6978,0
87.4042,73.3798,0
87.4042,73.3798,0
